0.001,0.01,1e-05,10000,3312,4.7582589234988975,0.8792270531400966,4.557319119479548,4.494954750063096,0.06236436941645174,0.04423686574686028,0.08273918104294165,0.17508013402919054,0.3026165817803423,0.643132361763762,0.7235794900192176,0.79281158185679,0.39865403283749584,0.6314306176396484,0.5542929484558029,0.8764671136264668,0.12095255668599296,0.32173660369529766,0.15914842841057722,0.8069256968975581,0.9144211995542687,0.49031249192161286,0.6454660157151052,0.18705530141382554,0.311230518226416,0.606997274465231,0.7228306570581352,0.4359381686370173,0.3131588884278137,-0.6366856703410049,-0.287816412932349,-0.4438903680890054,0.4924010797958947,0.20489184972321992,-0.2379458583990348,0.17086577082726004,0.3372840907580429,0.14770253568830724,0.7271928015150927,-0.15068225737197577,0.6711519403865449,0.5955467336889196,0.8867533493765107,0.12095272306876159,-0.1601731205288775,0.42076474768754407,0.07845969655930662,0.0013283539141666048,0.4659967108908113,0.05390929954025207,-0.08136711345220102,0.07706387876675938,0.2058390235476358,0.12429391034635207,0.324135780642122,0.7407220907455022,0.7589693588792664,1.0352325054883367,0.4401591396794909,0.19860838017808305,0.9078525487657508,0.7059356203447221,-2.939967002211291
0.001,0.01,1e-05,10000,3312,4.6670573677244915,0.8611111111111112,4.67096516549535,4.73415912898974,0.0631939634943901,0.05724435056269223,0.1010687204560303,0.12966962257605127,0.3022592196599648,0.6411086883402987,0.7397621828135967,0.7968066788849552,0.38709168246148623,0.6158438664729485,0.6173613692123391,0.8886858668585642,0.10789422320821285,0.30938350845545254,0.16394734671403485,0.8062323905084249,0.9216391771978115,0.4943281751276786,0.7031429039354107,0.1796800834080598,0.32024529156992143,0.644809930604644,0.7437886334690978,0.42410736097125107,0.34651677970823724,-0.6524444822354419,-0.3109513400795525,-0.42491339008633955,0.4862754613715403,0.2529162057169428,-0.24034593756737205,0.16666264372390044,0.3319248283526533,0.1281442221388244,0.72226363875328,-0.1525237663952743,0.6654588988589859,0.6037935179352497,0.8822826776779484,0.1502128161340385,-0.18886559662151778,0.3836255574032575,0.08964955502595348,0.007740296311056742,0.4789303844345434,0.08433910535258561,-0.12460104042563451,0.07608189679014725,0.19297145556218262,0.13098201513735985,0.3248753982537234,0.74639888531127,0.8757517973647992,1.0325344902047024,0.43929917237952915,0.20335724854283596,0.9089627263547717,0.6979849926894496,-2.9470444788470336
0.001,0.01,1e-05,10000,3312,4.732784982312155,0.8731884057971014,4.586200844547489,4.543632049063492,0.04256879548399706,0.06382657991394902,0.10493720561739504,0.15903333657632504,0.303665950625427,0.6595235498649049,0.721091324458582,0.7898562706655786,0.39400308409207735,0.6291211345554941,0.5843671030296859,0.8878295392776777,0.1533925561209416,0.31130626572802705,0.15916441740851925,0.8124358530306744,0.9569650221166356,0.48811817832394183,0.6783025014025338,0.18096601857716793,0.3216482308095811,0.608333341256698,0.7546285442547876,0.4116365679549833,0.300093182486715,-0.6221554056559944,-0.2902052268702904,-0.45073956404163706,0.48607773905557705,0.22925599848141892,-0.24354428578172527,0.17597221141644512,0.32758542714702316,0.15302723622917835,0.7178036927504949,-0.14809728919097329,0.6962153470370558,0.5903188688982742,0.8876390184987561,0.13427033935662247,-0.17804254463574615,0.38200247737575116,0.10779462237105436,0.0004118311960218669,0.43184810836980847,0.029166085904788874,-0.10715405136993443,0.07094536488208376,0.1940826368448516,0.1326212073137449,0.3085141290662619,0.7430251914887107,0.7194071084516983,1.0341460150412605,0.4386939783896566,0.19653509125152174,0.9017984458641192,0.711342999069633,-2.9411797601379055
0.001,0.01,1e-05,10000,3312,4.528789746613365,0.822463768115942,4.6534223804809365,4.7049683565997125,0.05154597611877598,0.0384321519157646,0.09339029301444653,0.1429730390218317,0.2996331511940159,0.6420488877763768,0.7195157385401602,0.7789343259092807,0.38876077472288617,0.6330996868958237,0.6525901270442318,0.8854853604597412,0.18565040829015814,0.31921301503576477,0.15131944397535804,0.8195345781052109,0.9954075409097003,0.48403282363353545,0.7173098355574852,0.2302293690390987,0.33106454641391925,0.6024600954968814,0.7620269088282621,0.43914491419763496,0.29992476433175014,-0.6289613213144297,-0.29764638551415157,-0.4057278671295353,0.4846944103396794,0.21442771635522678,-0.2543935292553225,0.16261840271592826,0.32593307319250875,0.18217441466294879,0.7168281388283013,-0.1658982229997346,0.6736238892117643,0.6064656088510761,0.8654860282981692,0.1296962900483065,-0.17485437052263725,0.383783988901568,0.062090750199734916,0.0021143302517205504,0.5351388855117554,0.07600469910547127,-0.07560176167508498,0.0707731676994594,0.1990686289815954,0.14283544191325737,0.3151185055277432,0.7503048108832674,0.7147669315202263,1.0372630961322316,0.436997520136061,0.19738183582587948,0.9037609628077503,0.7110575715704696,-3.1148051998272033
0.001,0.01,1e-05,10000,3312,4.6332811507689176,0.8502415458937198,4.644506591850963,4.687488708970495,0.04298211711953215,0.05998757606838906,0.08825130067297646,0.16111989272349497,0.30262947348505836,0.6040334501946406,0.7248971999125824,0.8121841827115674,0.3663371157725944,0.6236970616590092,0.5516851501735432,0.8861833692203058,0.14190268934832118,0.3215464200096622,0.15018981687139793,0.8129072809692863,0.9254876345295802,0.4856134534430543,0.6778690800326573,0.21750346880832863,0.3040655743943639,0.6420886095630312,0.896466569740929,0.42619219152457927,0.31604846712095547,-0.6338883708784865,-0.28846728248703973,-0.4174698365115499,0.5123736480423862,0.18172877705400037,-0.2461694874304248,0.17837555859747506,0.3248927160773852,0.1573998837380346,0.7160214383722858,-0.14045971853084235,0.6695709139585694,0.5968330888602704,0.8760211639424826,0.1305662147689091,-0.17723189895759603,0.39573225507729315,0.05584980124724977,0.002548107560831078,0.483656224712082,0.0739305670659562,-0.11734999054494202,0.07029939915369432,0.20790147050362637,0.19805988596410704,0.30940386640522866,0.7462767028240911,0.7490105164019606,1.0378803841199276,0.44756426018280865,0.20609763159343356,0.9088394009821242,0.7123523973279927,-3.071314391039594
0.001,0.1,1e-05,10000,3312,4.140623650051804,0.8792270531400966,40.86682839485584,40.80514313546474,0.0616852593910977,0.04348724935909804,0.08015924622008427,0.17349737255262315,0.29801607449238654,0.6347411421438584,0.7130581516083175,0.7826067828938051,0.39387122744520336,0.6221105359349142,0.5449703898564664,0.8628118882528347,0.1176136988516717,0.3171533691940925,0.1566677841035132,0.7944848900491489,0.9021463644543566,0.4840639274857492,0.6359317547987043,0.18558623296705995,0.3072588009280035,0.5994299648498779,0.7098730211520298,0.43095377509573607,0.30946110280709416,-0.6300540929190823,-0.2851228644305761,-0.4401719389436002,0.48382235975024906,0.20043443889042564,-0.2349149090947859,0.16766028433059613,0.3316164195748327,0.14408042164448537,0.7154029858453834,-0.1491250927612244,0.6602155059020897,0.5849944789876583,0.8723984837086379,0.11812984153271021,-0.15778254256555632,0.41354759972000016,0.07511119597532752,0.0007574972440667775,0.45663491310232024,0.050121515496959736,-0.08239814719032307,0.07580271206377466,0.2021856148432997,0.12131044114852846,0.31892481564415376,0.7289491623717397,0.7489672808256616,1.0202123770809197,0.433337846758869,0.195798842002346,0.8945149237805963,0.6954724947030372,-2.903701738479882
0.001,0.1,1e-05,10000,3312,4.067561425107031,0.8611111111111112,42.160559506386974,42.22251271357011,0.06195320718313724,0.05640846236038531,0.09831075594796611,0.12849999667073253,0.29769712983236296,0.6326585611376342,0.7290956584918591,0.7865570473906436,0.38238901937661574,0.6066583752731344,0.6073619782144697,0.8749416249151396,0.10468941710906474,0.3049203402646418,0.16145521724087747,0.7938224239258095,0.9093751173359546,0.48806867467754617,0.6930037923139732,0.17828358959362747,0.3162224240564363,0.6367549767327404,0.7306198225234952,0.4192741406127051,0.3425699951428825,-0.6454927497889559,-0.30788856115104224,-0.4213383832367877,0.4779223669317505,0.24785812145710884,-0.23715840931225277,0.1635643580423642,0.32640122874244987,0.12472607944961547,0.7106131552651328,-0.15088435058090047,0.654695458921225,0.5931401345929546,0.8679995502986136,0.14694737365039595,-0.18610653053093343,0.37685584703262376,0.08603252741606987,0.007066605666895776,0.4692631192162363,0.0802262216478041,-0.12507943619985945,0.07481773189672314,0.18943399224127527,0.1279448322391548,0.3196574292338538,0.7345509449559354,0.864743169436813,1.017509305120603,0.43245759253995814,0.20050167486991843,0.8955985794369917,0.6876126444642635,-2.910547883122823
0.001,0.1,1e-05,10000,3312,4.118778640628549,0.8731884057971014,41.16402466138435,41.121707792395675,0.042316868988677925,0.06291913386566785,0.102094582938187,0.15757242931523247,0.2990991868700103,0.6510815638119268,0.7105652117096373,0.7797200012484089,0.38927796409855314,0.6198243671707265,0.5746597749435383,0.8741132816602833,0.14967392134098345,0.3068298978156482,0.15674190439549726,0.799981860515569,0.9443994939805845,0.4819473333403667,0.6684301935910067,0.17955605648183845,0.317632839972507,0.600805135188252,0.7413209566315078,0.40690900796582463,0.2966192197098538,-0.6157741498597763,-0.28749508438516685,-0.44683059453721363,0.47752772873435234,0.22436354031646702,-0.24046276548568635,0.17266963186243256,0.32205026674693144,0.14932126098784035,0.706143729243519,-0.14659700985585936,0.6850525453834516,0.5797792770495442,0.87331699984472,0.131309707574668,-0.1754233955407215,0.37521224259213676,0.10388279372819527,-0.00015633962515408393,0.4227707008391698,0.02581268079090689,-0.10784310639954123,0.0697298372310576,0.1905022506611662,0.12959818109338994,0.30348193401732776,0.7312280574271234,0.7096856171062703,1.0191497502227862,0.43186421723070617,0.19374313174389787,0.8885014572386414,0.7008552196942902,-2.9047253963386037
0.001,0.1,1e-05,10000,3312,3.923053790591564,0.821256038647343,41.90879145577282,41.9592290202238,0.05043756445098069,0.03779096465898167,0.09067717464021127,0.14171361213609723,0.29509235533665856,0.6336887501938848,0.7090553232989764,0.7688642764929758,0.38408620337861854,0.6237777254276475,0.6421501290250805,0.8717321094190246,0.1816788612820647,0.31474324660958936,0.1489362420235761,0.8070023869630957,0.9825042144644219,0.4778519944515405,0.7071327757400919,0.2282813729340732,0.32699020753167674,0.5948742698033759,0.7486756240646362,0.434212295205351,0.2963685654706783,-0.6224786102922665,-0.2948248344760044,-0.40220299505302365,0.4763495285485287,0.20984184686238747,-0.2511893743003452,0.15949215503586414,0.3204197424208221,0.17803743135254668,0.7051857064763531,-0.16416170719617115,0.6626609569037815,0.5957360426450549,0.8513329627204463,0.12673079204305213,-0.17229567161183407,0.3769730617550834,0.05883911271252381,0.001548772301527883,0.5248849749816902,0.0719731794272821,-0.0766095587117978,0.0695636298385957,0.19544811867414588,0.1397032540947264,0.3100337370130071,0.7384332079127981,0.7051145891688134,1.0222503680889763,0.43019043932733025,0.19456849291588812,0.8904383321355529,0.7005730774027743,-3.0764941139293107
0.001,0.1,1e-05,10000,3312,4.035036366721557,0.8514492753623188,41.830822642987215,41.87287873377187,0.042056090784655,0.059081722431725686,0.08562459054786899,0.15964465050080526,0.29807402275424355,0.5959513377497566,0.7143526826766963,0.8018430131332536,0.36186697535203566,0.6144266400008306,0.5422959941418032,0.8724414475326706,0.1384408325417861,0.3169776059744177,0.14788488262951377,0.8004452999183342,0.9131317284751018,0.4794755324542648,0.667998594775379,0.21552649420768977,0.3002100321473342,0.6341413376099496,0.881948324529033,0.4213614487820478,0.3123328142969842,-0.6272767308393509,-0.28572655214597475,-0.41396052075946044,0.5036632432014136,0.1776244423299499,-0.24301057255468614,0.1750898409962243,0.31939844533882733,0.15365919300514655,0.7043941426359029,-0.13900866793049205,0.6586600640592007,0.5862494481226292,0.861751541839727,0.12759743177385033,-0.1746535466203661,0.38884136247444834,0.05273540544001031,0.0019381649370972147,0.47409328563404557,0.06976996257065576,-0.11789084904127364,0.06909370546449947,0.20414841029925812,0.19445692121018043,0.30431396102060393,0.7344677927965163,0.7390753853165172,1.022859352231589,0.4406932950213701,0.20321908642785644,0.8954601517228936,0.7018525401255011,-3.0331511769517454
