0.01,0,1e-05,50,2692,0.5676077265973254,4.124060564031561,-1.6305430825826951e+245,0.9461519301771044,0.8320425536415923,0.4022378055931577,0.5079736297885519,0.4101367823808204,0.5689721008067291,0.017084299386683884,0.11548017427830061,0.77408614984437,0.8537058083349021,0.6026197674391923,0.2885690293374016,0.6582165947800899,0.17852509611470171,0.32168276662372297,0.30530467758921415,0.595735323696329,0.9616796848344298,0.1787779003469307,0.2635206960774911,0.9134578683007911,0.5662990873298882,0.922470472287259,0.1830256442079387,0.6582468758883054,0.28211520452416283,0.5496266510106683,0.35966897500510725,0.5987669693853384,0.46509444786265963,-0.021371354987764095,0.23776313494633589,0.10753168567808795,0.08146500422300831,0.6465439933213787,0.7876753694369146,0.031848211328438354,0.15183605589674137,0.22124347039744735,0.8697136369097976,0.42844941211191695,0.5693042868441961,0.4561794132369669,0.6553773051838025,0.3592151406282362,0.03390543657279559,0.1110256435444283,0.33215754969089223,0.28935506372838876,0.26413603808787534,0.2873415449020201,0.505958063578083,0.6462048646222736,0.30727001045227115,0.3431750757003702,0.9102154605291173,-0.5499340269248236,-7.175233186504403
0.01,0,1e-05,50,2692,0.43684992570579495,12.27138327852306,3.012703371895086,0.39555628829395717,0.798345920137165,0.3118827599623458,0.29058153135158526,0.6187269421543733,0.9247429419807742,0.47481494758616705,0.5140847092497489,0.41256357741613253,0.9489799133286783,0.1347367332554737,0.8205966087838469,0.8510943047237784,0.06485353380055606,0.3357126494366464,0.24341722818192615,0.6238767833998844,0.4616023862340008,0.24054220370986,0.2368805042536299,0.3118329329937682,0.48064728741872714,0.7756428903106143,0.5387852922157337,0.7582910713910317,0.6498534334743832,-0.07159558459058869,0.1296705877367973,0.9417000972556864,0.09679437192617603,-0.010853440265262412,0.015407417901837372,0.24187603831693488,0.22537587751120353,0.18571437040137126,0.7914206357479502,0.8245904122904627,0.6188609026048771,0.4808311547218499,0.7610179360568607,0.6174013962588105,0.40956742405009067,0.7924636501385044,0.27588840520873836,0.8094430467600717,0.07077737891346518,0.261389167095451,0.779155477722845,0.49769567906174317,0.6843704712339889,0.06175306700866266,0.5938747636958037,0.9546890007480623,0.5325296048281337,0.06797498627286434,1.078029380406158,0.8196529837283819,-7.584117850060815
0.01,0,1e-05,50,2692,0.3789004457652303,22.061580455866142,4.160366996534786,0.5025473477895864,0.8795504008615782,0.9410510854323371,0.3663741257762959,0.026276448949838712,0.6261248325803335,0.2913299953856455,0.05401674029049725,0.24705443657220771,0.04111412507859799,0.8771833658628742,0.18022894961297206,0.21314105655058396,0.8265299157992506,0.20226772913784155,0.4503121857049486,0.9842751903621374,0.7452642166824216,0.8470932354951402,0.5125529849605583,0.895522907796821,0.7771173670940038,0.10052820761211471,0.24032815737705263,0.4457159757663168,-0.08850174156673055,-0.048786841204177075,0.03689959386255165,0.5629612701994577,0.8994024317047254,0.547781912199771,0.325904144590045,0.8162892692317731,0.07530259915767439,0.08878819513915726,0.8810229341136779,0.15293125277055816,0.4738188177420426,0.5155075207076296,0.08758612854178081,0.3505525980624151,0.8840636575449476,-0.0071182759563272495,0.43916514705523124,0.2723139736907214,0.1588910660094306,0.23420560011544453,0.7130367607778776,0.5687658917107316,0.4044418920465038,0.9650326371707008,0.24445552071453913,0.008554043874995658,0.8737396222503744,-0.01791818535569352,1.3254844047288046,0.989394075466835,-6.942103965591836
0.01,0,1e-05,50,2692,0.3803863298662704,27.28629376556531,4.828670112411134,0.5788225269937464,0.3046091793397732,0.620388512667828,0.04669678722157748,0.19547471720142748,0.7367178631240254,0.4200205869314335,1.000175148137116,0.412805766494005,0.7181325041421008,0.3074803905182826,0.3695282674951253,0.5344225010456669,0.40137224599030386,0.7034872272296927,0.18831483281448036,0.2105979215298999,0.2180263506045873,0.22779679316226967,0.759046651775382,0.7760704588122357,0.2957102303647727,0.04511959150717421,0.34310644389734646,0.18455203660945016,0.5393033907846635,0.5835498938324664,0.013593957345912797,0.4412775649634384,0.040342641647161975,0.5605675029121491,0.024893054460173907,0.934075561164742,0.8897978189742508,0.001016346110758445,0.12247051708775814,0.6730216063545635,0.8301557280008482,0.5101688617737387,0.9305490048113569,0.6688378157996041,0.5786363406736278,0.05213388805610674,0.34515468650792963,0.31566725854468003,0.6438194266822244,0.2681343989815,0.06973529316841402,0.8944769862664952,0.2885282149859145,0.42007849786911644,0.19770088975247818,0.9465583110612042,0.051711679316797154,0.20323616473535275,1.0030946554685318,1.1324855993708556,-7.276887560955236
0.01,0,1e-05,50,2692,0.6136701337295691,5.617647289666664,50.935174917245234,0.535451556582261,0.3271025088613649,0.9492295221826946,0.5892683705909936,0.9711186904707118,0.2620650137033708,0.8811562135012551,0.7909568388348325,0.5559161693316452,0.4346201264726028,0.8853829294403521,0.3158962209583624,0.1200286092889113,0.032915246823805276,0.43176585673457857,0.6987367442242557,0.01855668251378522,0.8636572365124129,0.4402824574674811,0.20980951932135783,0.6681759123356009,0.8436732072885005,0.16439145912112466,0.6655893168919171,0.12603024807556779,0.7183447667657757,0.5814623166446155,0.10164345296251945,-0.01091670895642026,0.9562825952149504,0.49179137807454054,0.3894801137556984,0.46232386181538027,0.08762200233781796,0.22749228616371292,0.8617497328062174,0.718306405052568,0.9888673119687038,0.06684883173894553,0.2506841297401379,0.6691114361249191,0.057936224674628396,0.6650136969973541,0.15576868870045246,0.24391455288225963,0.5417953746807948,0.6008546253382258,0.8025455643859538,0.8872646518250406,0.6986419991956365,0.06410412347212045,0.8269869135757714,0.02541553796172354,0.43785150389321853,0.7095869956743583,1.0778394044923347,-0.7889790225060512,-7.72978165798424
0.01,0,1e-05,100,2692,0.4457652303120357,39.10515130792335,2.908076611553118,0.7265791762929884,0.7193576999167491,0.9088690457434794,0.10266044028346251,0.2724145128034246,0.5164358033426146,0.8598702164147449,0.783966872475754,0.3088318952710317,0.2534075223915977,0.2302363329752362,0.23010811481059024,0.48867124983207866,0.12629446356403462,0.8705638303687909,0.38548578728660565,0.6888917089232,0.08877385904887991,0.2435586452382743,0.3883639767025197,0.9351422742021862,0.33099941550271134,0.14348083892239258,0.18045566875214172,0.04591874751655856,0.6124844358542589,0.6653318596991947,-0.04561309110194597,0.8881862732771176,0.673612203900236,0.18839673982761504,0.9304333412120358,0.05659372599745952,0.8193523564340973,0.46844273149637167,0.05511280966642018,0.9205001993255234,0.828744741315285,0.9413790112212718,0.6651055374459226,0.7089822090566057,0.13989695049336293,0.40976303201306435,0.019523709465523318,-0.05018640488206866,0.6837559568068351,0.8141125816113687,0.27305296639149174,0.3226997761876118,0.20861112140013974,0.9589674159478149,0.2889667206500805,0.3530500616184406,0.6376289566653662,0.11926844375994138,1.0854852663916874,1.177510835876812,-13.099113519369611
0.01,0,1e-05,100,2692,0.4635958395245171,7.473806948934214,2.880136915980067,0.4147115612457561,0.462573502139574,0.4714038876205921,0.2462567789233706,0.0355144993540452,0.31915559995521825,0.3816150937523113,0.12569709272854515,0.9620612567929959,0.1821470321395998,0.42904228634883623,0.1917520900500559,0.4495679009185843,0.8775640687356653,0.8102323035967274,0.9776820974748852,0.6031891684219542,0.7862643954408014,0.40260485630371956,0.15690595478852432,0.8783626284293611,0.40067405975903964,0.30109812304068406,0.5079952717351104,-0.23024903995655976,0.052615941877426464,0.13510515512002888,0.2693507866556968,0.5188270516897936,0.0016337065230477912,0.4432638115742277,0.012724988139584819,0.8044434183959827,0.10750268682772278,0.4544362996522028,0.7599290504241711,0.3671978463911833,0.2592236727476629,-0.02153585620739772,0.37121552103164757,0.4934808116847223,0.13763230367701157,0.30206294963116864,0.7272003909132808,-0.13526497437723622,-0.06191331444839328,0.13345334970987263,0.4640363457230331,0.561023278865294,-0.0181734094342097,0.26009159206279453,0.41728147041093133,0.734533299510725,0.6111390048001564,-0.004300956336974028,1.0299950649565703,0.7701623540007239,-12.742251168961266
0.01,0,1e-05,100,2692,0.6359583952451708,2.8576802413296596,2.802958942346507,0.061271392404265934,0.8195901834157431,0.5101573732301998,0.43553826573971705,0.36382175637194203,0.3145802830587844,0.5921044078767379,0.6587602642152168,0.9936503423491355,0.2084947239256397,0.11578808629897865,0.43264249015875683,0.7105965889974831,0.6560462245600236,0.6859757209177287,0.47923443872074467,0.8180740471437201,-0.008760952566573227,0.16197170178790052,0.3502717946097205,0.6590531569109151,0.16795846967945816,0.18243296919847582,0.8285067544778668,0.3446881999286132,0.31321358391719434,0.12316297552218786,0.34264955344360193,0.7145991412695453,0.5619373657166524,0.06981872719164867,0.4651800049158558,0.9024267057651286,0.9465768509600295,-0.07183171989722568,0.0713820492885398,0.625672129237388,0.27483718026608667,0.0734498362920748,0.9490327138489676,0.9197206422574894,0.8159899389056826,0.2869804095622085,0.5608131825319284,-0.08765334552380176,0.5508247522088938,0.8268789437828169,0.5572186978492232,0.8331362066117416,-0.03491176408929289,0.3331749920190147,0.9574782699308154,0.3440640121374347,0.6372964207564128,0.48861375638054044,1.2771165907962383,-0.04314649618640631,-13.62164341336817
0.01,0,1e-05,100,2692,0.4086181277860327,54.68561772437086,2.8560379654016037,0.18652007039217786,0.44658425097845683,0.8919106970434364,0.7145007892885469,-0.006628469598399794,0.435713014887497,0.4533218204269987,0.8841515759865476,0.12083074032346569,0.5050018106928351,0.13514784153272882,0.6002708434887549,0.6958988682916091,0.9005251493749326,0.6521889351458865,0.5950948993737933,0.3115115285381583,0.682140182630226,-0.07486457787593011,0.27963412321300024,0.008515332659773538,0.031343016931642355,0.41853445082159624,0.7820007723786899,-0.053802666005050764,-0.11883485458218697,-0.0025339235890298275,0.766341541569434,0.8601235232028434,0.46587427596282194,0.3852769713521951,0.11351939790449742,0.30622767632796183,0.5480356022108664,0.18037606546922982,0.6731235975768697,0.5230920979523332,0.21113433322095693,0.1750397212908069,0.2955072535197821,0.7640059754212284,0.729564943191584,0.38855437346268645,0.49434275835226066,0.2710978771107935,0.22868762538837764,0.44704441238284054,0.7655943979413004,0.8151290466742901,0.12204804615190602,0.5296581114103652,0.06366265014830928,0.7526370183538732,0.08274381016809076,0.11751104474801866,1.2353693864390791,0.9793601881758066,-12.578964431008794
0.01,0,1e-05,100,2692,0.5765230312035661,2.435356303928027,3.995654931724121,0.1300247854850888,0.7431878772004188,0.4315462138664309,0.31546890451552323,0.7986057233101415,0.8187276959549195,0.7615965636125683,0.08302125303994885,0.2865871661894556,0.45235516497480294,0.8057624246417621,0.5993115016938599,0.20424235042597155,0.12122343897298386,0.04211745416124173,0.8192880350037414,0.5372981850343671,0.7919867327648125,-0.1566735797839567,0.8390774543692475,0.3631837666494328,0.19735635835987117,0.21658629819875694,0.6996568028923511,-0.14820946168239904,-0.063334850942119,0.702259588179174,0.3054561137303254,0.4095093948480711,0.3360308372619914,0.20333572431012448,0.5573523062823881,0.659356333786216,0.10397197463928663,0.8852894387856169,0.45604996839527195,0.327461014697143,0.3533951476705087,0.031657358442280306,0.5860582726991799,0.3986434795358517,0.48231718529614015,0.5368478578420635,0.509643925516264,0.33736210989793997,0.7065361703075219,0.20255792848314386,0.3080482460363168,0.6961184526228527,0.1175369848793194,0.6624173108716052,0.3067608358499818,0.8758664811223354,0.1703320450250576,0.2172123613315375,1.369092445334879,0.02447355988209221,-14.016591106823517
