0.001,0.01,5.184015683948613,1e-05,8968,264,0.8636363636363636,1.8081419673770733,1.8386489248149314,0.03050695743785803,0.9216571479617562,0.8225443593040831,0.8683268550231493,0.4328108211206245,0.9522817230362463,0.3963614215125135,0.6262517202195086,0.8812950306251702,0.503939798944926,0.7750346147697196,-0.08018744256158172,0.722843664711842,0.46517413231163396,0.6884443479404594,0.15631650731624705,0.08179420271853291,-0.19136019983562053,0.5855443945260121,0.2735783312110326,0.17177714163516908,0.06575354057617334,-0.34639402144125864,0.4481231891120863,-0.09185359019286451,0.44868876375222055,0.22005305674627199,-0.20043073475387016,-0.3082866926494651,0.40975125399044116,0.2041820528751357,0.15582195509351726,0.360899529368451,0.08171948854259099,0.13050791820659266,-3.09459878762516
0.001,0.01,4.87824787632421,1e-05,9342,264,0.8181818181818182,1.8234063308690995,2.079083677079321,0.2556773462102213,0.8920419012820184,0.8224538843874662,0.8917278482357767,0.407495807873757,0.999192574184727,0.44836372796427587,0.7003429877633645,0.9583165331797778,0.5348008264594464,0.7738808189580466,-0.11504632431298466,0.6629153878732745,0.5238068036277679,0.5995147044667329,0.16556311426999668,0.12449660110385694,-0.18044210953231624,0.5966153347594103,0.26228868733335203,-0.008213409668218374,0.10753731881527329,-0.28889030575328545,0.3618377284217601,-0.013822771766765623,0.4415227433819164,0.06450346873900464,-0.22092517664270467,-0.12976735105530077,0.4543121369723428,0.14428979128796604,0.28705239850345154,0.4905007983039585,0.21077746428893343,0.2759847025317193,-3.0027309159949493
0.001,0.01,5.16098544205847,1e-05,9374,264,0.8484848484848485,1.7878029269634073,1.736937824768122,0.05086510219528528,0.9157709485667375,0.8224461436803135,0.8503017071678296,0.4622607619877077,0.9379201631910078,0.4891509986117167,0.6228148243831749,0.9020718569925499,0.5270747940216699,0.8507759919414287,-0.11535696240307118,0.6039868041359593,0.4507352110783176,0.6320877074291069,0.14290224907106716,0.10435907329960885,-0.1895238970895616,0.5842431985232152,0.20849189820610842,0.15941558919723905,0.004403393976228215,-0.39832148844816845,0.3231887665591612,-0.11030143792200457,0.3848589505588555,0.17119787188502558,-0.2056612234594864,-0.25792550521237456,0.36669330144268136,0.27531353244023177,0.17625365871828655,0.3848177486630438,0.05980761022919196,0.1331743351020671,-2.9095084920858696
0.001,0.01,5.297860154275899,1e-05,10258,264,0.8787878787878788,1.7453692182268996,1.6568958210728308,0.08847339715406877,0.9796683565544703,0.8222323354477895,0.8358560326266417,0.42835195548372873,0.9165174763698579,0.4998961191699431,0.5150645405497983,0.8602234238288118,0.46171761559350194,0.7901127651504345,-0.13502582573812533,0.5383592471172056,0.40456105222390515,0.6708674323972559,0.06465584644721753,0.13203562750353595,-0.1756646714988399,0.5412729654055621,0.23672493831072286,0.20371774065501178,0.01723904551401706,-0.3558903448361527,0.39579389134972986,-0.14147988865856526,0.464602087022461,0.19237226862994078,-0.28593463382456435,-0.274406577050766,0.3864636580397099,0.22529578775439743,0.2477817378607235,0.3380276329585161,0.057420076922451116,0.17175113584983176,-2.7337647616992125
0.001,0.01,5.056161624900809,1e-05,9382,264,0.8333333333333334,1.8416794356068724,1.8843608404636332,0.04268140485676075,0.907953658769913,0.8224442085149087,0.8687451174822783,0.5161720106533567,0.9511524102955242,0.44544545959403825,0.6630070790189349,0.8565749479693188,0.5141001485861645,0.827924844118102,-0.13104935767361206,0.6063050214925184,0.5077472131350182,0.7427929506108097,0.10758604302929496,0.13489492543344386,-0.20820087959538053,0.6058626972073242,0.25526656492761196,0.21352467416055415,0.008234416006222859,-0.3821439294102313,0.37440483604177427,-0.02020212944401286,0.4304579233866141,0.1966171368139896,-0.20208601963031783,-0.23406639075329227,0.4359570327643387,0.23234168998570984,0.2108334585472064,0.3721850172340151,0.10486715438142584,0.2040694936853783,-2.935521526539607
0.001,0.1,4.357316563106472,1e-05,9542,264,0.8787878787878788,14.074185925357654,14.106291837000269,0.032105911642615226,0.9233470266007127,0.8018931052529461,0.857189869087161,0.42314304734098807,0.9394609008661549,0.3885684711907441,0.6147204253639265,0.8631357832153769,0.49267746964493775,0.7516453006605771,-0.08099441466248791,0.7039755626097268,0.4424439187496053,0.6690324869533045,0.1481414053341448,0.07548332144181437,-0.19430632529479,0.5638369747664136,0.259961462110407,0.15059322714406825,0.06547271564258768,-0.3668440285344974,0.44017341309811864,-0.09924793331964799,0.43260771765104317,0.2151589082922133,-0.21898727284310077,-0.32262175785401037,0.39555870033880774,0.18198119071518612,0.15465681417774596,0.3312454416190304,0.07385447301134218,0.09915672979128143,-3.021979226253593
0.001,0.1,4.060243034925885,1e-05,10291,264,0.8181818181818182,14.461528280030723,14.71286384266877,0.25133556263804735,0.8991590123160094,0.8001285236656213,0.8814470599175313,0.3963765357106145,0.9882202418709747,0.4425970344083509,0.6906027445911078,0.9462944619814706,0.5236233320848523,0.7468510702138146,-0.1216156509347068,0.6392563059511943,0.4971951037121362,0.5707285784825348,0.15439973572845025,0.1189952207609543,-0.18695736410064234,0.569953107678994,0.24042836736732925,-0.05139949929600357,0.1088917938704106,-0.31970565052451555,0.34547749042073483,-0.02045623496938369,0.41841819565966126,0.04752209099744477,-0.25512438275520627,-0.1434120277131267,0.4381693604541816,0.10977309851310599,0.291971983691553,0.4563906361288213,0.20564660779985366,0.23813312847653292,-2.931316103711356
0.001,0.1,4.19513040911081,1e-05,10212,264,0.8333333333333334,13.743432152475474,13.696015407128794,0.0474167453466805,0.9230145866887172,0.8003144577551762,0.8393982445616668,0.4534240067526378,0.926549905350688,0.485166903749694,0.6120419389089752,0.8822887225450559,0.5176310905484084,0.8250785667559734,-0.11775193468143076,0.5739851881580054,0.4256482094608351,0.6070611256025588,0.13612125103981887,0.09599628038490009,-0.19117431853877037,0.5586398334471722,0.191760141755004,0.1309244823031605,0.00417817823069956,-0.4298232339196437,0.31132681331083784,-0.12100202897993721,0.3645389394001334,0.16325256631490487,-0.22900894606153016,-0.2753543698645829,0.35036445203249217,0.2531672221254961,0.17977720150279233,0.35012846686100646,0.05086537170507876,0.09197501689696357,-2.838633824150944
0.001,0.1,4.4266640469051435,1e-05,11213,264,0.8939393939393939,13.260195124545808,13.17681026145831,0.08338486308749715,0.9896259913126098,0.7979616994749931,0.8238604068982072,0.4190739318381497,0.903136762625869,0.4943794609163664,0.4991420372682382,0.8357146624907974,0.44790843834036764,0.7605323127925168,-0.13800891969479243,0.5035013453755608,0.3776890682411065,0.6465204257148761,0.054676909075203006,0.1235643417454609,-0.17562022874868088,0.51040693879776,0.22097758807801704,0.17748989437003757,0.01886624271897715,-0.38625347452649056,0.3867619427998596,-0.15160019442463787,0.44978585146056455,0.1851886614074335,-0.3171413984193378,-0.2918693692136311,0.3687708006940724,0.19750037547175006,0.255320653099784,0.297667450609107,0.049161736178011686,0.12985757546650015,-2.6554394368247
0.001,0.1,4.2391907494553465,1e-05,10495,264,0.8484848484848485,14.326391717304986,14.364948601667349,0.03855688436236271,0.9227256701196038,0.7996485898401821,0.8569060102236725,0.5102675146210217,0.9420232635783164,0.4420075431125634,0.6541657407580452,0.8325925827934488,0.5007850035435866,0.7981144426288955,-0.14075779998111296,0.57163229785326,0.48262140461217545,0.7214646399838919,0.09390641859232668,0.1258463808724285,-0.2144462515839008,0.5745729644585905,0.2353086853205578,0.17910293352073467,0.0076042940786988,-0.42721320943856167,0.3619727489516611,-0.028960499355958378,0.40877692867319076,0.1881425972919712,-0.23565505233957837,-0.2595124022792625,0.4189486394927711,0.2011203324948583,0.21581526016999172,0.32818123233237195,0.09279553068291715,0.15619132788841514,-2.861770886621568
