0.001,0.5,1e-05,5000,20492,4.574004859356208,0.796798750731993,3.5372178125890383,3.5361383648142155,0.0010794477748228282,0.009813352566768017,0.16284166431472552,0.08770164343607331,-0.02612523974583927,0.11292897402004344,-0.5478709912843996,-0.09870481301015423,-0.18889180969261457,0.06529709042041361,0.10894830988213618,0.48162225373539147,0.4985689266446815,0.0072357461765930565,-0.019463652171316764,-1.6988050572504068
0.001,0.5,1e-05,5000,20492,4.544759463263978,0.7882100331836814,3.5194320465645212,3.525066895629007,0.0056348490644859694,0.01272953960196662,0.16256247371503005,0.08713594080149423,-0.02701832903401827,0.10354258855245892,-0.5436437534941166,-0.10013813389143761,-0.19493882477784163,0.06026036929644809,0.10840755885233386,0.48502762313582437,0.4953318437566974,0.007387625719331155,-0.023216569721285545,-1.7019183416933943
0.001,0.5,1e-05,5000,20492,4.571334023671765,0.795822760101503,3.5319079710937435,3.530250967151165,0.0016570039425785055,0.010948641028273639,0.15611412984928555,0.09661823463836339,-0.02416644601061715,0.11238359931546432,-0.5411874239001858,-0.0983129552284469,-0.19399265759446216,0.0703827527084978,0.10733368539310309,0.48818248968945727,0.4962290150302171,0.006355678583773103,-0.024304490400284914,-1.6994721077425956
0.001,0.5,1e-05,5000,20492,4.587802705550007,0.7995315244973649,3.5165368379238946,3.50781671501575,0.00872012290814439,0.010136253728841837,0.16044538743266787,0.09481979568082312,-0.019370366114680616,0.10992862258303186,-0.5414296087091641,-0.09369927274926211,-0.1927327883817305,0.05923883905788568,0.10555801068469113,0.49080169428470993,0.4918457502684677,0.007688228383399126,-0.02194910004451473,-1.7281977289666046
0.001,0.5,1e-05,5000,20492,4.544800579107025,0.7884052313097795,3.520978384667771,3.529401936986531,0.00842355231876013,0.01008704238181135,0.16556257863751916,0.0859500330077916,-0.01756228595280639,0.11656631705606263,-0.540926199279407,-0.10062348863328778,-0.18832053252538905,0.06896522901018406,0.10650912601259067,0.4836412968540792,0.4986750178244976,0.005592131625734833,-0.022840524817361194,-1.7139604792760856
0.001,0.7,1e-05,5000,20492,4.475363510512353,0.7975795432363849,4.3664966036794075,4.3651896672389405,0.001306936440466977,0.010077079730793479,0.15329772834251126,0.08185792774098527,-0.025490113259795485,0.11105451423075247,-0.5284653103737816,-0.09630640459141636,-0.1884312582178933,0.05592647274815962,0.10342402268258631,0.4551998322438735,0.4652541315822043,0.007223667261116997,-0.019285866092753637,-1.6990823303171958
0.001,0.7,1e-05,5000,20492,4.445431565325812,0.7887956275619754,4.344445117347416,4.350071640526737,0.005626523179321552,0.012971908976858857,0.15310202880827767,0.08117423642019697,-0.026373378698727558,0.10186352144647254,-0.5244513845507816,-0.09777313414813098,-0.19419679119083244,0.051123823784174564,0.102878657035473,0.4584210596599136,0.46213135700772234,0.007343046991758772,-0.02293005865459561,-1.7026530186797608
0.001,0.7,1e-05,5000,20492,4.467094810018665,0.7950419675971111,4.358932971572978,4.35715770389983,0.001775267673147951,0.0111950234708731,0.1468666801094219,0.09037863954977482,-0.023563999708512695,0.11052585184573376,-0.5220351065297821,-0.09600449989872374,-0.19329224658555014,0.060796430586228085,0.10183902704851117,0.4614757117574293,0.4629540267621177,0.006353594292165621,-0.02405262066334256,-1.6996832887391362
0.001,0.7,1e-05,5000,20492,4.486600958699267,0.7997267226234628,4.339948559314584,4.331436360336816,0.008512198977768115,0.010430096923820345,0.15094465430243537,0.08863487913631257,-0.018807139172045437,0.10800961968438999,-0.5221773437576555,-0.09153194727943477,-0.19219601792598556,0.05003749318112961,0.10017202996767839,0.464025997985034,0.45889975602144706,0.007680191463780636,-0.02168709202609018,-1.728493909822322
0.001,0.7,1e-05,5000,20492,4.4450620360748925,0.7887956275619754,4.344923388622749,4.3532070201754935,0.008283631552744808,0.010389943785162172,0.15596027511423444,0.08005278357618972,-0.017091439033343467,0.11457138430384319,-0.5216659560962218,-0.09824364995922837,-0.18791098509179066,0.059472900631932196,0.10103930621298854,0.4570658738344821,0.4654279938237696,0.005594312725758898,-0.022646700554839406,-1.7141358271054898
0.001,1,1e-05,5000,20492,4.3842716105883754,0.796017958227601,5.298142844258951,5.29651191855094,0.001630925708011155,0.01044746835583937,0.14034069941245078,0.07390546869918356,-0.024631994673683783,0.10841031302622355,-0.5014727623463169,-0.09310730395875125,-0.1874945788129,0.043308078871968074,0.0958242212845382,0.41880950571205633,0.42059256935543865,0.007215181739530431,-0.01905283207761941,-1.6998382501607583
