0.001,0,0.0001,502,15172,-164.9182564403664,0.7563933561824413,7.9391434230017195,20.92907257142051,12.989929148418788,0.231981619669634,0.5953326925359748,0.0086993278825695,0.1017431679094981,0.7316698634435265,-0.05979174791227842,0.16924410191837094,0.023991658830169647,-0.15036877253157843,0.4320243591735326,0.11980877877539552,0.2267682501353696,0.8046282456309024,-0.17758389904331973,-0.17760353077090058,0.23196648134046258,0.4888649830413868,0.16488298575408014,0.8716027241236732,0.31346643198526897,0.574475886568845,0.8294224787043215,0.5635388511659833,0.3975783225356909,0.9175838114058207,0.3044531059420629,0.787812857531936,0.7897613188283138,0.5937149785943842,0.23220885232192337,0.5519028777042991,0.5389221512358363,0.9469070424208331,0.1179908256051968,0.04515996211403306,0.6177585334399124,0.10388777761967949,0.4584266672681784,0.9964392124600568,0.672277950831302,0.579143499801918,0.6758519294448458,0.20045655642643873,-0.1997353472012675
0.001,0,0.0001,500,15172,-48.5814340895245,0.7516477722119694,19.236113460213467,11.988874690444746,7.247238769768721,0.23171706030696906,0.5956929614172638,0.0037991928809954275,0.10186144852697034,0.7395466898703315,-0.06597931539141091,0.17229103447212432,0.05246756073413299,-0.1379161684600826,0.4350004273273972,0.1127171340927204,0.229210614883362,0.8088019217592947,-0.10753888320458661,-0.10668615602102095,0.23138737880529128,0.4894044963952999,0.16566762047709965,0.8721771495303768,0.3126388389268593,0.5745540087010119,0.8294296802421094,0.5637238944420014,0.3975783225356909,0.9191668205553327,0.30367308510687313,0.7878338452354061,0.7910174046585787,0.5946488926667691,0.23237104235557038,0.5518612628445129,0.5389228565301144,0.9468663817665885,0.1179908256051968,0.04515996211403306,0.6148782182250631,0.10442482793498102,0.4584266672681784,0.9964392124600568,0.672277950831302,0.579143499801918,0.6756143990916161,0.19984467907910394,-0.20890823045545637
0.001,0,0.0001,501,15172,-162.44570903364314,0.7592934352755075,7.17306388025972,20.068217966590257,12.895154086330537,0.23160697738742264,0.5945464625017988,0.0035554153256145415,0.10143548143145713,0.7418942164850424,-0.06888491550327104,0.17668829863572294,0.052341211524980016,-0.14595143621600756,0.4360275206789243,0.1255007673635799,0.2276498377575094,0.8101229788278448,-0.17583757463449812,-0.1824366513981516,0.2302361385837667,0.4888444108758147,0.16561891431570422,0.8745922199458963,0.3124083959017324,0.5744336293061056,0.82947719238687,0.5640446000496092,0.3975783225356909,0.9177443261895385,0.30450620014441643,0.7878131276286007,0.7917649043508387,0.5945369430785038,0.232181359151104,0.5518584664611031,0.5389230673385138,0.9468659653298057,0.1179908256051968,0.04515996211403306,0.6160179306013819,0.10396239766415112,0.4584266672681784,0.9964392124600568,0.672277950831302,0.579143499801918,0.6754088761316374,0.2001696801404158,-0.2113756183844468
0.001,0,0.0001,500,15172,-161.50390071081458,0.7503295544423939,7.918829881114677,20.77589859037005,12.857068709255374,0.2296015527555078,0.5942817715636141,0.005389071090767006,0.10274342408682091,0.7448488431081591,-0.06713709809501345,0.17250242472252109,0.04404390686014871,-0.1488707028744459,0.43343679329220414,0.11644230094293335,0.229025218204408,0.8089476269696757,-0.17787638326190303,-0.17762552197333448,0.2274443962991183,0.48854573760915804,0.16497122222337715,0.8746716325401437,0.312639607953437,0.5741471615492281,0.8293910442685963,0.563333547882299,0.3975783225356909,0.9193061126799412,0.30530892886835087,0.7877536444139304,0.791734492663332,0.5940514981795383,0.23222780135640336,0.5519069075077693,0.5389859005035375,0.946866684402373,0.1179908256051968,0.04515996211403306,0.6150447356304073,0.10370238672323838,0.4584266672681784,0.9964392124600568,0.672277950831302,0.579143499801918,0.6744660814245137,0.19965554738535138,-0.22357250590416955
0.001,0,0.0001,500,15172,-62.59634878013402,0.7627208014764039,20.019955437634767,11.860337577748998,8.159617859885769,0.23226112840460314,0.595290283506031,0.009306429557269954,0.1018456799953431,0.7423307609501727,-0.06591929832364654,0.17791362012000111,0.07300060660755942,-0.1387713276098541,0.434137454862445,0.13101300866344848,0.22800583000775695,0.8076934615059606,-0.11192695221516494,-0.11170140402187115,0.22937880728747373,0.4885140021235911,0.16567006715027477,0.8739576874756395,0.3135877587600407,0.5742828107457831,0.8293886617023218,0.5633000874195366,0.3975783225356909,0.9177736208113141,0.3038091273166228,0.787813146818693,0.7901040147309367,0.5940538576155163,0.232411873260345,0.5517931026230242,0.5389240661380961,0.946866203307876,0.1179908256051968,0.04515996211403306,0.6160928715275515,0.10426032027872754,0.4584266672681784,0.9964392124600568,0.672277950831302,0.579143499801918,0.6749887681989729,0.2005160963506675,-0.19681322113211516
0.001,0.1,0.0001,503,15172,-49.97118985692122,0.7563933561824413,43.9878141198966,36.660732846757156,7.3270812731394415,0.231749351222259,0.594616899893064,0.009223185677590368,0.10153999426453462,0.7285536694049376,-0.0590351514152184,0.16882698247185035,0.021973274135568963,-0.13623853103002775,0.4312054413233559,0.11796508756325215,0.22642094724890655,0.8034339852181634,-0.1065880521279077,-0.10552034080280591,0.2324276165100391,0.48822473921058707,0.1647467895015236,0.8702170602790446,0.31303977044057435,0.5737948688247976,0.8284552925053643,0.562808029117342,0.3971135197265287,0.9162536346076039,0.3040571786592177,0.7868907670717146,0.7886724268449437,0.592866184946568,0.23194035210142724,0.5512570459483501,0.5382917313850533,0.9458000277060334,0.11785288431391387,0.04510716628472726,0.6168495573235423,0.10376336757555629,0.4578907275786539,0.9952742904337327,0.6714920008376225,0.5784664318876027,0.6748429227581668,0.20014708720546626,-0.19494995366206677
0.001,0.1,0.0001,501,15172,-204.50540195813412,0.75322963353546,30.241518856096405,44.66990629279356,14.428387436697157,0.23135153076030784,0.5948984809472787,0.0025348007634571727,0.10130059054760522,0.7387929632865864,-0.06720092602697679,0.1712778889195437,0.05133142577618689,-0.1484046173930223,0.4342873358244858,0.1099973194667071,0.2289034159469081,0.8078562058067452,-0.16620562902952124,-0.16981778162862118,0.2295875775613428,0.4888311571461376,0.1653970528946594,0.8711573429795471,0.3122601981686128,0.573886440543676,0.8284633656861091,0.5630333990557335,0.3971153667725985,0.918062584384372,0.3032839115136047,0.7869165226251517,0.7900873325218917,0.5939452701615752,0.23209567851330934,0.5512179827651433,0.5382958587983558,0.9457636450110065,0.11785343246877633,0.04510737608623254,0.6139863250583981,0.10429850895058315,0.4578928573103975,0.9952789196326274,0.6714951240671261,0.578469122438532,0.6747874712551836,0.19947926021227474,-0.21754035954839598
0.001,0.1,0.0001,500,15172,-63.33759034302075,0.7585025046137622,44.921724241012726,36.73273081400412,8.188993427008604,0.2315157200404876,0.5940394311933334,0.005493508005982403,0.10211991048253648,0.7426203118646932,-0.06696752069490342,0.17804631302470822,0.05536502216919658,-0.13384972014063312,0.43603700895389463,0.13103476172689352,0.2275250236724126,0.8093432905557758,-0.1094431151401746,-0.11320441991655511,0.23234478653861546,0.4883208527208344,0.1655080720045497,0.873816666934773,0.3120801137835199,0.57377803091597,0.8285142986345104,0.5634687936688494,0.39711629029885503,0.9168578725412785,0.3042509493227522,0.7868977987027314,0.7909430283661641,0.5939408192173724,0.23191581712022188,0.5512184331141445,0.5382972145060463,0.9457659787875338,0.11785370654716365,0.045107480987351116,0.61576645425907,0.10385053456533112,0.457893922179984,0.9952812342401489,0.6714966856873253,0.5784704677186895,0.6748268536440528,0.2002234190489237,-0.19770717066207127
0.001,0.1,0.0001,500,15172,-51.611957489669,0.7492749802267334,45.40330296176278,37.96715773618108,7.436145225581704,0.22940399010442064,0.5936416687942611,0.006201602493511002,0.10282296426001934,0.7433508894774593,-0.06612733102136613,0.17257623848735895,0.04365228757079181,-0.1378627243075529,0.43289587399370283,0.11693748182231209,0.22875970760228934,0.8079177167995345,-0.11906441351234881,-0.11422551184613715,0.22817575650903357,0.4879607019735405,0.1648392462484825,0.8735243156075282,0.312256613241086,0.5734717693492929,0.8284267576495278,0.5626470072421066,0.39711629029885503,0.9181518231868521,0.3049614220660954,0.7868380008296126,0.7907594525885225,0.5933094347869098,0.23195773752037993,0.5512647399909443,0.5383595362197796,0.9457662664022239,0.11785370654716365,0.045107480987351116,0.6143469376080255,0.1035811041761423,0.457893922179984,0.9952812342401489,0.6714966856873253,0.5784704677186895,0.6736210392860253,0.19945585404049263,-0.2172396760605775
0.001,0.1,0.0001,501,15172,-178.24345416413254,0.7632480885842341,30.834038835705044,44.32302735424162,13.488988518536573,0.2318118919872247,0.5944101594391064,0.007362397229304925,0.10090103860539736,0.7397461631606249,-0.06767083603167356,0.17605246061557409,0.06962566132858987,-0.14913724913716034,0.43304175592128435,0.12465508999045141,0.227585008286485,0.8065343555353881,-0.17186829121955655,-0.17549866571637396,0.22670221325533693,0.4878921452381842,0.16540734478326205,0.8726347222274817,0.31318328551437036,0.5735974102859372,0.8284217337675083,0.5625494657272563,0.3971153667725985,0.9164839758562787,0.30335176891345117,0.7868955523112499,0.7890660068864127,0.5932386758364757,0.23213843435643985,0.5511487546560683,0.5382957335402297,0.9457631599789775,0.11785343246877633,0.04510737608623254,0.6148519022210138,0.10413041320763651,0.4578928573103975,0.9952789196326274,0.6714951240671261,0.578469122438532,0.6739581604428044,0.19996467510850005,-0.2098987293992212
